KayitZamani,PaketNumarasi,Irtifa,Hiz,Enlem,Boylam,IvmeX,IvmeY,IvmeZ,GyroX,GyroY,GyroZ,FaEnlem,FaBoylam,FaBasinc
2026-05-10 15:23:08,32,442.4,29.5,39.905332,32.804932,3.62,-3.12,-9.96,0.34,6.65,0.90,39.906332,32.805932,961.9
2026-05-10 15:23:08,33,447.0,34.5,39.905333,32.804933,-5.21,-0.06,-6.85,0.72,7.21,-0.27,39.906333,32.805933,961.3
2026-05-10 15:23:08,34,447.4,31.7,39.905334,32.804934,-0.11,-0.30,-9.93,1.20,13.86,-0.40,39.906334,32.805934,961.3
2026-05-10 15:23:08,35,502.6,30.2,39.905335,32.804935,-1.08,-1.33,-9.48,2.50,21.23,-0.25,39.906335,32.805935,955.1
2026-05-10 15:23:09,36,499.2,31.0,39.905336,32.804936,-1.11,-1.78,-11.81,1.17,18.57,-1.12,39.906336,32.805936,955.5
2026-05-10 15:23:09,37,504.0,35.5,39.905337,32.804937,-4.39,-3.15,-10.12,1.44,17.31,-0.05,39.906337,32.805937,954.9
2026-05-10 15:23:09,38,518.3,32.9,39.905338,32.804938,-4.00,-1.26,-12.02,1.87,14.43,0.79,39.906338,32.805938,953.3
2026-05-10 15:23:09,39,546.4,36.8,39.905339,32.804939,7.89,-0.32,-10.25,2.94,16.38,-0.18,39.906339,32.805939,950.2
2026-05-10 15:23:09,40,558.6,36.9,39.905340,32.804940,3.69,2.19,-7.71,1.56,12.31,0.11,39.906340,32.805940,948.8
2026-05-10 15:23:09,41,572.4,38.0,39.905341,32.804941,-4.25,3.67,-8.01,2.52,10.80,-0.10,39.906341,32.805941,947.3
2026-05-10 15:23:09,42,586.3,34.3,39.905342,32.804942,2.21,-0.77,-8.72,1.85,4.99,0.55,39.906342,32.805942,945.7
2026-05-10 15:23:09,43,594.5,37.0,39.905343,32.804943,-0.51,0.13,-10.72,3.69,15.12,-0.34,39.906343,32.805943,944.8
2026-05-10 15:23:09,44,623.4,38.9,39.905344,32.804944,0.51,-0.16,-10.70,2.05,7.96,-2.44,39.906344,32.805944,941.6
2026-05-10 15:23:09,45,614.6,41.3,39.905345,32.804945,-2.44,1.70,-8.89,1.58,15.38,0.04,39.906345,32.805945,942.6
2026-05-10 15:23:10,46,645.3,40.6,39.905346,32.804946,-0.32,1.37,-10.68,2.18,3.01,-0.12,39.906346,32.805946,939.2
2026-05-10 15:23:10,46,649.7,41.5,39.905347,32.804947,2.21,-1.19,-9.47,3.53,11.47,-1.14,39.906347,32.805947,938.7
2026-05-10 15:23:10,47,681.8,46.0,39.905348,32.804948,-0.56,6.04,-13.60,0.73,6.44,0.59,39.906348,32.805948,935.1
2026-05-10 15:23:10,48,688.2,43.6,39.905349,32.804949,0.26,-0.48,-8.46,1.88,13.30,0.64,39.906349,32.805949,934.4
2026-05-10 15:23:10,49,684.7,44.9,39.905350,32.804950,-0.25,-2.23,-8.88,2.61,10.52,-0.38,39.906350,32.805950,934.8
2026-05-10 15:23:10,50,715.2,45.0,39.905351,32.804951,0.08,-0.97,-12.05,3.33,15.56,-0.50,39.906351,32.805951,931.5
2026-05-10 15:23:10,51,717.3,45.4,39.905352,32.804952,1.22,2.12,-11.88,4.12,1.76,0.05,39.906352,32.805952,931.3
2026-05-10 15:23:10,52,738.7,46.3,39.905353,32.804953,-2.93,-0.49,-11.05,1.53,5.48,0.93,39.906353,32.805953,928.9
2026-05-10 15:23:10,53,765.3,43.7,39.905354,32.804954,-2.55,-0.06,-9.61,3.54,7.37,0.15,39.906354,32.805954,926.0
2026-05-10 15:23:10,54,764.7,45.2,39.905355,32.804955,-6.25,-1.92,-8.83,4.63,7.18,-0.72,39.906355,32.805955,926.1
2026-05-10 15:23:11,55,763.1,46.9,39.905356,32.804956,-3.42,-0.63,-9.53,1.94,10.68,0.61,39.906356,32.805956,926.2
2026-05-10 15:23:11,56,797.9,49.5,39.905357,32.804957,4.18,0.71,-10.23,1.76,2.27,-0.63,39.906357,32.805957,922.5
2026-05-10 15:23:11,57,805.5,49.4,39.905358,32.804958,-2.74,0.74,-7.72,0.47,11.31,-0.37,39.906358,32.805958,921.6
2026-05-10 15:23:11,58,833.9,50.0,39.905359,32.804959,0.37,2.91,-9.88,4.12,8.55,0.79,39.906359,32.805959,918.6
2026-05-10 15:23:11,59,850.8,53.1,39.905360,32.804960,-3.26,-1.29,-9.16,3.22,12.24,-1.43,39.906360,32.805960,916.7
2026-05-10 15:23:11,60,840.5,54.6,39.905361,32.804961,5.02,-2.95,-9.85,2.05,9.32,-0.92,39.906361,32.805961,917.9
2026-05-10 15:23:11,61,859.5,53.2,39.905362,32.804962,2.44,-0.09,-9.60,3.78,12.17,0.81,39.906362,32.805962,915.8
2026-05-10 15:23:11,62,886.2,57.0,39.905363,32.804963,0.67,-0.30,-7.07,3.21,16.71,-0.83,39.906363,32.805963,912.9
2026-05-10 15:23:11,63,859.8,57.2,39.905364,32.804964,1.34,1.07,-9.76,1.43,7.90,0.42,39.906364,32.805964,915.8
2026-05-10 15:23:12,64,897.4,54.8,39.905365,32.804965,-0.45,4.59,-9.89,5.24,3.44,-0.30,39.906365,32.805965,911.7
2026-05-10 15:23:12,65,896.2,56.4,39.905366,32.804966,1.24,-1.41,-9.68,2.44,4.16,0.63,39.906366,32.805966,911.9
2026-05-10 15:23:12,66,923.1,58.6,39.905367,32.804967,-1.89,-4.28,-8.84,4.23,11.23,-1.53,39.906367,32.805967,909.0
2026-05-10 15:23:12,67,923.5,60.6,39.905368,32.804968,-1.26,-3.14,-7.68,2.53,5.92,0.19,39.906368,32.805968,908.9
2026-05-10 15:23:12,68,965.5,58.6,39.905369,32.804969,2.93,-0.62,-7.84,2.42,9.64,-0.40,39.906369,32.805969,904.4
2026-05-10 15:23:12,69,964.6,59.2,39.905370,32.804970,1.35,-2.85,-12.28,3.53,2.18,1.43,39.906370,32.805970,904.5
2026-05-10 15:23:12,70,971.5,62.0,39.905371,32.804971,-0.78,-4.17,-8.61,2.44,13.65,-1.06,39.906371,32.805971,903.8
2026-05-10 15:23:12,71,953.7,60.2,39.905372,32.804972,-1.18,2.32,-11.01,2.77,-2.42,1.26,39.906372,32.805972,905.7
2026-05-10 15:23:12,72,985.1,63.7,39.905373,32.804973,4.78,-2.88,-8.60,5.69,13.34,1.16,39.906373,32.805973,902.4
2026-05-10 15:23:13,73,1028.7,61.7,39.905374,32.804974,-2.35,-1.07,-10.40,3.41,13.78,0.41,39.906374,32.805974,897.7
2026-05-10 15:23:13,74,1051.3,62.4,39.905375,32.804975,0.73,-3.63,-10.61,3.11,0.92,-1.63,39.906375,32.805975,895.4
2026-05-10 15:23:13,75,1027.7,68.2,39.905376,32.804976,3.65,-1.46,-9.32,2.84,9.13,-0.73,39.906376,32.805976,897.9
2026-05-10 15:23:13,76,1048.9,70.5,39.905377,32.804977,-2.37,-1.61,-9.45,6.30,7.29,-0.64,39.906377,32.805977,895.6
2026-05-10 15:23:13,77,1055.8,67.7,39.905378,32.804978,1.68,-1.33,-8.95,3.98,18.85,-0.92,39.906378,32.805978,894.9
2026-05-10 15:23:13,78,1080.4,72.4,39.905379,32.804979,5.64,-0.41,-10.49,1.83,16.58,0.41,39.906379,32.805979,892.3
2026-05-10 15:23:13,79,1088.9,72.9,39.905380,32.804980,1.39,-0.58,-10.36,4.26,-0.49,0.16,39.906380,32.805980,891.4
2026-05-10 15:23:13,80,1096.6,69.3,39.905381,32.804981,-0.12,0.09,-9.65,4.97,5.90,0.01,39.906381,32.805981,890.6
2026-05-10 15:23:13,81,1115.7,76.5,39.905382,32.804982,-0.92,0.28,-10.16,7.40,15.16,1.35,39.906382,32.805982,888.6
2026-05-10 15:23:13,82,1127.1,68.3,39.905383,32.804983,-2.92,-4.75,-9.65,4.98,12.28,-0.35,39.906383,32.805983,887.4
2026-05-10 15:23:14,83,1151.8,72.1,39.905384,32.804984,4.38,-2.08,-11.16,4.51,13.46,2.43,39.906384,32.805984,884.8
2026-05-10 15:23:14,84,1146.7,76.3,39.905385,32.804985,2.86,-0.61,-9.02,3.66,6.11,-1.17,39.906385,32.805985,885.4
2026-05-10 15:23:14,85,1187.1,74.1,39.905386,32.804986,3.47,-2.58,-10.08,2.98,8.53,0.98,39.906386,32.805986,881.2
2026-05-10 15:23:14,86,1167.3,71.1,39.905387,32.804987,-2.82,1.89,-8.96,2.27,8.97,-0.15,39.906387,32.805987,883.2
2026-05-10 15:23:14,87,1180.3,75.4,39.905388,32.804988,0.02,-0.53,-9.35,4.26,12.68,-0.24,39.906388,32.805988,881.9
2026-05-10 15:23:14,88,1208.7,79.0,39.905389,32.804989,-3.03,-3.25,-7.21,6.07,8.33,-1.12,39.906389,32.805989,878.9
2026-05-10 15:23:14,89,1219.1,77.5,39.905390,32.804990,0.77,-0.99,-9.43,2.68,14.43,1.41,39.906390,32.805990,877.9
2026-05-10 15:23:14,90,1226.5,78.9,39.905391,32.804991,1.20,-4.26,-10.22,7.16,8.77,1.43,39.906391,32.805991,877.1
2026-05-10 15:23:14,91,1245.7,80.2,39.905392,32.804992,-2.72,0.41,-10.23,3.09,11.71,1.25,39.906392,32.805992,875.1
2026-05-10 15:23:14,92,1243.1,79.7,39.905393,32.804993,0.41,-2.23,-9.79,4.82,6.39,0.75,39.906393,32.805993,875.4
2026-05-10 15:23:15,93,1283.0,81.5,39.905394,32.804994,2.71,-2.83,-10.90,2.73,13.59,-1.44,39.906394,32.805994,871.3
2026-05-10 15:23:15,94,1282.1,82.1,39.905395,32.804995,-3.85,-0.26,-12.00,4.16,15.05,-0.91,39.906395,32.805995,871.4
2026-05-10 15:23:15,95,1281.8,80.3,39.905396,32.804996,-2.10,-1.54,-9.92,4.19,8.68,0.65,39.906396,32.805996,871.4
2026-05-10 15:23:15,96,1284.1,81.3,39.905397,32.804997,0.18,-0.66,-11.10,2.83,18.20,1.24,39.906397,32.805997,871.2
2026-05-10 15:23:15,97,1318.5,84.2,39.905398,32.804998,2.63,-3.26,-9.34,5.59,5.49,-0.00,39.906398,32.805998,867.7
2026-05-10 15:23:15,98,1312.3,85.8,39.905399,32.804999,1.76,1.73,-10.24,3.86,11.05,1.64,39.906399,32.805999,868.3
2026-05-10 15:23:15,99,1345.8,84.9,39.905400,32.805000,5.05,-1.50,-8.71,5.45,7.56,0.78,39.906400,32.806000,864.9
2026-05-10 15:23:15,100,1342.3,84.6,39.905401,32.805001,-5.62,1.43,-10.23,8.49,16.52,-0.04,39.906401,32.806001,865.2
2026-05-10 15:23:15,101,1372.9,87.0,39.905402,32.805002,0.79,-1.70,-8.22,3.98,15.54,-0.38,39.906402,32.806002,862.1
2026-05-10 15:23:16,102,1381.5,85.7,39.905403,32.805003,-3.73,-0.13,-9.26,7.44,9.94,-0.08,39.906403,32.806003,861.3
2026-05-10 15:23:16,103,1395.6,83.6,39.905404,32.805004,2.64,-3.64,-8.97,5.45,8.03,0.69,39.906404,32.806004,859.8
2026-05-10 15:23:16,104,1412.9,90.2,39.905405,32.805005,0.51,-1.75,-8.39,4.16,2.00,0.22,39.906405,32.806005,858.1
2026-05-10 15:23:16,105,1411.4,89.4,39.905406,32.805006,-3.87,-0.10,-9.73,7.21,18.12,1.16,39.906406,32.806006,858.2
2026-05-10 15:23:16,106,1437.9,92.4,39.905407,32.805007,-1.52,-0.55,-11.02,2.81,14.74,-1.03,39.906407,32.806007,855.6
2026-05-10 15:23:16,107,1425.9,87.0,39.905408,32.805008,-1.82,5.43,-11.82,6.33,17.87,0.75,39.906408,32.806008,856.8
2026-05-10 15:23:16,108,1449.4,89.6,39.905409,32.805009,2.37,-4.11,-8.64,4.72,12.73,-0.62,39.906409,32.806009,854.4
2026-05-10 15:23:16,109,1461.0,89.8,39.905410,32.805010,0.92,2.49,-7.42,5.98,18.56,-0.70,39.906410,32.806010,853.2
2026-05-10 15:23:16,110,1481.4,94.5,39.905411,32.805011,-0.54,-5.25,-8.34,3.22,19.52,0.38,39.906411,32.806011,851.2
2026-05-10 15:23:16,111,1476.8,91.9,39.905412,32.805012,2.11,1.41,-10.21,2.56,18.24,0.57,39.906412,32.806012,851.7
2026-05-10 15:23:17,112,1511.4,96.7,39.905413,32.805013,1.29,2.73,-11.71,4.84,3.35,0.38,39.906413,32.806013,848.2
2026-05-10 15:23:17,113,1505.3,93.1,39.905414,32.805014,-1.03,2.45,-11.26,5.55,13.01,-0.83,39.906414,32.806014,848.8
2026-05-10 15:23:17,114,1537.6,96.6,39.905415,32.805015,0.39,3.31,-9.22,1.31,16.20,1.55,39.906415,32.806015,845.6
2026-05-10 15:23:17,115,1527.2,96.3,39.905416,32.805016,2.09,3.25,-8.90,5.23,7.37,0.13,39.906416,32.806016,846.6
2026-05-10 15:23:17,116,1553.0,96.9,39.905417,32.805017,2.18,-0.66,-10.05,7.32,-2.65,0.18,39.906417,32.806017,844.1
2026-05-10 15:23:17,117,1568.2,97.0,39.905418,32.805018,1.57,-0.45,-11.11,5.81,14.78,-0.19,39.906418,32.806018,842.5
2026-05-10 15:23:17,118,1560.3,97.4,39.905419,32.805019,0.38,-1.19,-10.46,5.17,8.54,1.76,39.906419,32.806019,843.3
2026-05-10 15:23:17,119,1587.5,99.0,39.905420,32.805020,1.44,-1.47,-9.70,5.38,14.51,-0.35,39.906420,32.806020,840.6
2026-05-10 15:23:17,120,1573.2,98.6,39.905421,32.805021,-0.87,-2.26,-10.06,5.28,5.57,2.73,39.906421,32.806021,842.0
2026-05-10 15:23:17,121,1600.5,98.8,39.905422,32.805022,-2.35,4.78,-10.29,2.39,5.05,-0.36,39.906422,32.806022,839.3
2026-05-10 15:23:18,122,1600.9,98.7,39.905423,32.805023,-2.37,-1.32,-8.71,-0.32,8.88,2.23,39.906423,32.806023,839.3
2026-05-10 15:23:18,123,1602.7,102.6,39.905424,32.805024,-1.11,-1.82,-10.80,7.47,8.71,0.11,39.906424,32.806024,839.1
2026-05-10 15:23:18,124,1634.5,101.2,39.905425,32.805025,6.42,0.44,-10.89,5.03,7.39,1.07,39.906425,32.806025,836.0
2026-05-10 15:23:18,125,1638.4,104.3,39.905426,32.805026,-0.31,-2.96,-9.91,3.20,11.29,0.62,39.906426,32.806026,835.6
2026-05-10 15:23:18,126,1681.0,101.4,39.905427,32.805027,-0.23,-1.22,-10.17,7.41,7.40,0.87,39.906427,32.806027,831.4
2026-05-10 15:23:18,127,1670.7,104.4,39.905428,32.805028,-4.65,-1.20,-11.52,7.81,12.87,0.73,39.906428,32.806028,832.4
2026-05-10 15:23:18,128,1671.3,103.2,39.905429,32.805029,3.26,-1.80,-9.53,4.63,-3.05,0.92,39.906429,32.806029,832.4
2026-05-10 15:23:18,129,1685.2,104.6,39.905430,32.805030,-3.48,-1.14,-10.65,1.91,4.05,-0.33,39.906430,32.806030,831.0
2026-05-10 15:23:18,130,1716.6,107.6,39.905431,32.805031,4.26,-0.60,-9.50,3.21,5.57,-0.99,39.906431,32.806031,828.0
2026-05-10 15:23:19,131,1715.7,107.2,39.905432,32.805032,2.65,-3.00,-9.72,6.93,10.05,0.08,39.906432,32.806032,828.1
2026-05-10 15:23:19,132,1707.2,111.5,39.905433,32.805033,-3.38,0.55,-8.07,4.75,19.91,-1.44,39.906433,32.806033,828.9
2026-05-10 15:23:19,133,1739.6,110.6,39.905434,32.805034,-2.47,2.74,-9.76,2.88,11.10,0.25,39.906434,32.806034,825.7
2026-05-10 15:23:19,134,1751.6,107.7,39.905435,32.805035,1.33,0.67,-12.12,6.46,10.84,-0.19,39.906435,32.806035,824.6
2026-05-10 15:23:19,135,1743.2,110.8,39.905436,32.805036,-2.36,1.26,-7.81,3.65,4.27,-0.35,39.906436,32.806036,825.4
2026-05-10 15:23:19,136,1769.6,107.3,39.905437,32.805037,-0.22,1.56,-10.86,8.82,8.38,-0.58,39.906437,32.806037,822.8
2026-05-10 15:23:19,137,1771.7,107.8,39.905438,32.805038,3.87,-0.30,-11.11,3.91,10.24,0.39,39.906438,32.806038,822.6
2026-05-10 15:23:19,138,1786.2,115.9,39.905439,32.805039,0.89,-0.77,-9.48,6.35,15.01,-1.09,39.906439,32.806039,821.2
2026-05-10 15:23:19,139,1803.6,110.0,39.905440,32.805040,2.22,2.99,-8.39,5.45,12.46,0.47,39.906440,32.806040,819.5
2026-05-10 15:23:19,140,1817.0,112.4,39.905441,32.805041,2.17,2.35,-11.32,9.55,13.29,-0.98,39.906441,32.806041,818.2
2026-05-10 15:23:20,141,1831.0,112.3,39.905442,32.805042,2.64,1.08,-8.85,7.77,6.63,1.89,39.906442,32.806042,816.9
2026-05-10 15:23:20,142,1843.0,113.4,39.905443,32.805043,-0.26,-1.08,-11.05,5.46,14.40,0.28,39.906443,32.806043,815.7
2026-05-10 15:23:20,143,1836.5,117.3,39.905444,32.805044,1.59,1.31,-9.87,2.94,7.75,1.20,39.906444,32.806044,816.4
2026-05-10 15:23:20,144,1866.0,113.6,39.905445,32.805045,-0.72,3.42,-9.15,5.51,12.32,0.51,39.906445,32.806045,813.5
2026-05-10 15:23:20,145,1868.8,113.2,39.905446,32.805046,-3.77,-0.55,-9.02,5.88,7.55,-2.23,39.906446,32.806046,813.3
2026-05-10 15:23:20,146,1880.3,113.7,39.905447,32.805047,-0.21,-1.65,-11.94,4.00,6.62,0.43,39.906447,32.806047,812.2
2026-05-10 15:23:20,147,1893.9,116.9,39.905448,32.805048,-4.18,1.11,-8.65,8.25,9.07,-0.03,39.906448,32.806048,810.9
2026-05-10 15:23:20,148,1900.9,118.0,39.905449,32.805049,4.36,-0.43,-9.77,7.86,14.21,-0.76,39.906449,32.806049,810.2
2026-05-10 15:23:20,149,1899.1,113.2,39.905450,32.805050,-0.46,-0.99,-9.79,7.09,14.56,0.43,39.906450,32.806050,810.4
2026-05-10 15:23:21,150,1938.2,116.3,39.905451,32.805051,2.19,3.02,-10.83,4.71,5.18,-0.14,39.906451,32.806051,806.7
2026-05-10 15:23:21,151,1934.8,119.9,39.905452,32.805052,0.74,-0.45,-7.82,4.08,3.50,0.02,39.906452,32.806052,807.0
2026-05-10 15:23:21,152,1939.8,121.0,39.905453,32.805053,-1.06,-1.08,-9.45,4.23,2.81,0.55,39.906453,32.806053,806.5
2026-05-10 15:23:21,153,1955.1,119.0,39.905454,32.805054,-0.79,1.60,-9.79,4.87,13.15,0.32,39.906454,32.806054,805.0
2026-05-10 15:23:21,154,1961.4,116.6,39.905455,32.805055,0.96,0.37,-8.46,3.66,18.03,-0.02,39.906455,32.806055,804.5
2026-05-10 15:23:21,155,1963.4,120.2,39.905456,32.805056,1.36,-3.47,-8.26,3.14,1.40,0.17,39.906456,32.806056,804.3
2026-05-10 15:23:21,156,1979.1,119.2,39.905457,32.805057,-1.27,-0.63,-9.73,0.01,13.24,0.63,39.906457,32.806057,802.8
2026-05-10 15:23:21,157,1996.6,118.5,39.905458,32.805058,-2.31,-0.71,-12.42,5.51,13.11,-0.12,39.906458,32.806058,801.1
2026-05-10 15:23:21,158,1994.8,123.7,39.905459,32.805059,2.74,-3.61,-10.51,4.06,11.22,-1.05,39.906459,32.806059,801.3
2026-05-10 15:23:21,159,2014.7,122.2,39.905460,32.805060,-2.21,-0.29,-8.46,6.44,20.14,-1.15,39.906460,32.806060,799.4
2026-05-10 15:23:22,160,2011.3,125.0,39.905461,32.805061,-2.11,-3.02,-12.17,5.76,9.58,-1.77,39.906461,32.806061,799.7
2026-05-10 15:23:22,161,2023.6,122.1,39.905462,32.805062,2.31,-0.52,-11.11,5.15,7.33,-0.03,39.906462,32.806062,798.6
2026-05-10 15:23:22,162,2036.3,121.0,39.905463,32.805063,-2.55,2.02,-9.77,2.82,12.91,-1.83,39.906463,32.806063,797.4
2026-05-10 15:23:22,163,2064.8,127.8,39.905464,32.805064,0.34,-2.81,-9.13,5.75,18.52,-0.69,39.906464,32.806064,794.7
2026-05-10 15:23:22,164,2045.9,125.1,39.905465,32.805065,0.18,4.64,-9.96,2.71,0.31,-0.13,39.906465,32.806065,796.5
2026-05-10 15:23:22,165,2062.9,130.1,39.905466,32.805066,1.88,-1.90,-9.58,5.72,13.26,0.93,39.906466,32.806066,794.9
2026-05-10 15:23:22,166,2078.7,122.9,39.905467,32.805067,2.61,0.22,-10.11,2.62,2.79,-0.48,39.906467,32.806067,793.4
2026-05-10 15:23:22,167,2094.9,125.5,39.905468,32.805068,0.61,0.36,-8.53,3.99,5.53,1.40,39.906468,32.806068,791.9
2026-05-10 15:23:22,168,2094.8,128.3,39.905469,32.805069,-0.52,1.38,-9.66,6.23,9.71,1.39,39.906469,32.806069,791.9
2026-05-10 15:23:23,169,2096.8,126.8,39.905470,32.805070,-2.08,0.29,-9.53,8.20,9.74,-0.66,39.906470,32.806070,791.7
2026-05-10 15:23:23,170,2117.5,130.0,39.905471,32.805071,0.63,-1.48,-9.60,4.40,10.00,0.57,39.906471,32.806071,789.8
2026-05-10 15:23:23,171,2122.5,130.1,39.905472,32.805072,5.62,3.53,-10.21,4.33,10.42,-1.04,39.906472,32.806072,789.3
2026-05-10 15:23:23,172,2135.5,128.5,39.905473,32.805073,-0.19,3.43,-10.44,5.11,5.43,-1.06,39.906473,32.806073,788.1
2026-05-10 15:23:23,173,2135.6,126.9,39.905474,32.805074,1.10,4.08,-11.92,6.34,10.78,0.34,39.906474,32.806074,788.1
2026-05-10 15:23:23,174,2150.6,128.5,39.905475,32.805075,0.33,-0.37,-9.71,2.10,14.25,1.28,39.906475,32.806075,786.7
2026-05-10 15:23:23,175,2158.0,131.8,39.905476,32.805076,2.73,2.57,-11.20,4.95,4.25,-0.45,39.906476,32.806076,786.1
2026-05-10 15:23:23,176,2164.8,132.3,39.905477,32.805077,3.79,-0.90,-10.43,6.61,3.48,-1.06,39.906477,32.806077,785.4
2026-05-10 15:23:23,177,2178.5,130.1,39.905478,32.805078,-0.46,-1.66,-7.81,5.19,13.27,0.96,39.906478,32.806078,784.2
2026-05-10 15:23:23,178,2184.3,131.5,39.905479,32.805079,-2.03,3.64,-10.65,4.43,10.86,0.24,39.906479,32.806079,783.6
2026-05-10 15:23:24,179,2191.2,133.9,39.905480,32.805080,1.32,-0.98,-11.99,1.79,6.60,-0.05,39.906480,32.806080,783.0
2026-05-10 15:23:24,180,2190.3,132.3,39.905481,32.805081,-1.21,-0.16,-12.40,-1.46,12.16,-0.24,39.906481,32.806081,783.1
2026-05-10 15:23:24,181,2206.6,138.4,39.905482,32.805082,2.43,-0.26,-9.37,6.07,16.45,-1.47,39.906482,32.806082,781.6
2026-05-10 15:23:24,182,2220.9,131.9,39.905483,32.805083,0.86,0.81,-9.99,4.84,13.24,0.19,39.906483,32.806083,780.3
2026-05-10 15:23:24,183,2215.9,135.3,39.905484,32.805084,0.25,2.54,-10.55,6.50,1.33,-0.68,39.906484,32.806084,780.7
2026-05-10 15:23:24,184,2227.8,135.0,39.905485,32.805085,-1.56,-1.55,-10.37,6.11,15.89,-1.01,39.906485,32.806085,779.6
2026-05-10 15:23:24,185,2241.6,133.9,39.905486,32.805086,1.49,2.06,-9.90,6.79,7.37,-0.40,39.906486,32.806086,778.4
2026-05-10 15:23:24,186,2258.1,132.4,39.905487,32.805087,-0.34,-1.40,-9.00,6.90,1.69,-1.81,39.906487,32.806087,776.9
2026-05-10 15:23:24,187,2256.4,130.7,39.905488,32.805088,1.45,-0.12,-12.95,3.28,11.32,0.38,39.906488,32.806088,777.0
2026-05-10 15:23:24,189,2262.7,135.9,39.905489,32.805089,1.83,-3.63,-10.04,7.80,5.11,1.38,39.906489,32.806089,776.4
2026-05-10 15:23:25,190,2274.2,133.6,39.905490,32.805090,1.07,-0.74,-8.48,5.48,20.69,2.23,39.906490,32.806090,775.4
2026-05-10 15:23:25,191,2274.4,134.6,39.905491,32.805091,4.44,1.60,-9.57,4.56,1.07,-0.65,39.906491,32.806091,775.4
2026-05-10 15:23:25,192,2292.0,139.0,39.905492,32.805092,0.34,3.20,-7.92,5.32,13.05,0.12,39.906492,32.806092,773.8
2026-05-10 15:23:25,193,2313.4,139.1,39.905493,32.805093,-1.85,0.48,-9.80,7.85,7.79,-1.20,39.906493,32.806093,771.8
2026-05-10 15:23:25,194,2310.9,136.3,39.905494,32.805094,-3.92,1.81,-9.74,3.81,0.24,1.13,39.906494,32.806094,772.0
2026-05-10 15:23:25,195,2304.5,136.6,39.905495,32.805095,3.88,2.02,-12.73,0.21,16.06,-0.70,39.906495,32.806095,772.6
2026-05-10 15:23:25,196,2318.1,141.3,39.905496,32.805096,-1.22,2.72,-10.31,1.97,1.11,0.34,39.906496,32.806096,771.4
2026-05-10 15:23:25,197,2336.7,137.5,39.905497,32.805097,2.05,1.68,-11.04,5.63,5.46,1.03,39.906497,32.806097,769.7
2026-05-10 15:23:25,198,2352.1,138.6,39.905498,32.805098,-0.36,-2.37,-9.77,4.17,8.36,-2.51,39.906498,32.806098,768.3
2026-05-10 15:23:25,199,2358.7,139.8,39.905499,32.805099,0.08,-0.59,-8.64,7.07,16.95,-0.18,39.906499,32.806099,767.7
2026-05-10 15:23:26,200,2345.1,139.0,39.905500,32.805100,5.36,1.48,-12.18,5.43,12.35,-0.41,39.906500,32.806100,769.0
2026-05-10 15:23:26,201,2363.7,141.9,39.905501,32.805101,-0.49,-0.26,-10.88,6.97,9.44,-0.14,39.906501,32.806101,767.3
2026-05-10 15:23:26,202,2375.6,141.0,39.905502,32.805102,-2.23,2.33,-9.57,4.79,6.98,0.08,39.906502,32.806102,766.2
2026-05-10 15:23:26,203,2376.0,139.0,39.905503,32.805103,-3.50,-2.14,-11.44,3.04,7.69,0.06,39.906503,32.806103,766.2
2026-05-10 15:23:26,204,2402.6,142.4,39.905504,32.805104,1.03,1.78,-9.15,3.67,2.11,-2.08,39.906504,32.806104,763.8
2026-05-10 15:23:26,205,2380.0,140.4,39.905505,32.805105,1.77,-0.20,-10.49,3.74,2.64,-0.13,39.906505,32.806105,765.8
2026-05-10 15:23:26,206,2392.7,144.4,39.905506,32.805106,-2.24,1.70,-9.41,6.29,11.24,0.79,39.906506,32.806106,764.7
2026-05-10 15:23:26,207,2412.2,143.2,39.905507,32.805107,-1.12,3.05,-8.58,3.23,11.55,1.23,39.906507,32.806107,762.9
2026-05-10 15:23:26,208,2411.1,140.3,39.905508,32.805108,-0.31,1.28,-8.42,3.24,8.68,-1.21,39.906508,32.806108,763.0
2026-05-10 15:23:27,209,2415.6,139.1,39.905509,32.805109,1.60,2.58,-9.48,4.73,11.83,0.38,39.906509,32.806109,762.6
2026-05-10 15:23:27,210,2437.7,143.8,39.905510,32.805110,-2.55,0.85,-8.29,2.46,3.42,-0.62,39.906510,32.806110,760.6
2026-05-10 15:23:27,211,2441.4,141.3,39.905511,32.805111,-3.09,0.98,-8.56,4.06,16.32,1.58,39.906511,32.806111,760.3
2026-05-10 15:23:27,212,2442.1,142.4,39.905512,32.805112,2.95,-0.38,-11.93,5.02,14.99,0.74,39.906512,32.806112,760.2
2026-05-10 15:23:27,213,2443.9,146.1,39.905513,32.805113,1.41,3.48,-7.98,1.98,17.44,-0.19,39.906513,32.806113,760.1
2026-05-10 15:23:27,214,2437.6,141.6,39.905514,32.805114,-3.65,-1.30,-12.31,5.65,2.25,0.98,39.906514,32.806114,760.6
2026-05-10 15:23:27,215,2460.6,146.5,39.905515,32.805115,4.62,-4.56,-8.66,3.89,14.15,-0.24,39.906515,32.806115,758.6
2026-05-10 15:23:27,216,2456.6,143.5,39.905516,32.805116,-0.36,-0.69,-11.16,5.11,9.58,1.18,39.906516,32.806116,758.9
2026-05-10 15:23:27,217,2498.0,141.6,39.905517,32.805117,-2.65,0.21,-11.74,2.43,18.94,0.11,39.906517,32.806117,755.2
