KayitZamani,PaketNumarasi,Irtifa,Hiz,Enlem,Boylam,IvmeX,IvmeY,IvmeZ,FaEnlem,FaBoylam,FaBasinc
2026-05-10 14:37:12,928,0.0,51.4,39.906229,32.805829,-1.17,-3.44,-9.83,39.907229,32.806829,1013.2
2026-05-10 14:37:12,929,0.0,50.8,39.906230,32.805830,1.09,0.62,-11.29,39.907230,32.806830,1013.2
2026-05-10 14:37:12,930,0.0,49.7,39.906231,32.805831,-2.62,-1.83,-9.90,39.907231,32.806831,1013.2
2026-05-10 14:37:12,931,0.0,53.2,39.906232,32.805832,-0.09,0.36,-8.77,39.907232,32.806832,1013.2
2026-05-10 14:37:13,932,0.0,52.0,39.906233,32.805833,-1.96,4.26,-8.56,39.907233,32.806833,1013.2
2026-05-10 14:37:13,933,0.0,51.1,39.906234,32.805834,1.39,1.42,-8.30,39.907234,32.806834,1013.2
2026-05-10 14:37:13,934,0.0,51.5,39.906235,32.805835,2.72,-0.11,-9.64,39.907235,32.806835,1013.2
2026-05-10 14:37:13,935,0.0,52.7,39.906236,32.805836,5.53,-0.17,-10.28,39.907236,32.806836,1013.2
2026-05-10 14:37:13,936,0.0,52.8,39.906237,32.805837,-3.36,-1.25,-9.37,39.907237,32.806837,1013.2
2026-05-10 14:37:13,937,0.0,52.6,39.906238,32.805838,-2.64,-0.63,-10.83,39.907238,32.806838,1013.2
2026-05-10 14:37:13,938,0.0,56.2,39.906239,32.805839,-2.90,-0.04,-8.83,39.907239,32.806839,1013.2
2026-05-10 14:37:13,939,0.0,57.8,39.906240,32.805840,0.65,1.95,-10.79,39.907240,32.806840,1013.2
2026-05-10 14:37:13,940,0.0,60.7,39.906241,32.805841,0.05,-0.45,-10.54,39.907241,32.806841,1013.2
2026-05-10 14:37:14,941,0.0,54.2,39.906242,32.805842,2.13,-4.43,-9.19,39.907242,32.806842,1013.2
2026-05-10 14:37:14,942,0.0,56.8,39.906243,32.805843,-0.50,3.25,-10.08,39.907243,32.806843,1013.2
2026-05-10 14:37:14,943,0.0,56.6,39.906244,32.805844,-3.28,-1.24,-10.47,39.907244,32.806844,1013.2
2026-05-10 14:37:14,944,0.0,56.8,39.906245,32.805845,1.27,-1.71,-10.09,39.907245,32.806845,1013.2
2026-05-10 14:37:14,945,0.0,54.9,39.906246,32.805846,1.69,1.60,-11.18,39.907246,32.806846,1013.2
2026-05-10 14:37:14,946,0.0,56.9,39.906247,32.805847,3.03,1.14,-10.45,39.907247,32.806847,1013.2
2026-05-10 14:37:14,947,0.0,58.7,39.906248,32.805848,-3.22,-0.70,-10.51,39.907248,32.806848,1013.2
2026-05-10 14:37:14,948,0.0,57.1,39.906249,32.805849,2.82,2.30,-10.01,39.907249,32.806849,1013.2
2026-05-10 14:37:15,949,0.0,60.4,39.906250,32.805850,0.18,2.77,-7.39,39.907250,32.806850,1013.2
2026-05-10 14:37:15,950,0.0,61.3,39.906251,32.805851,-3.96,1.26,-10.41,39.907251,32.806851,1013.2
2026-05-10 14:37:15,951,0.0,59.8,39.906252,32.805852,-0.31,2.00,-10.57,39.907252,32.806852,1013.2
2026-05-10 14:37:15,952,0.0,57.5,39.906253,32.805853,2.66,-1.41,-11.00,39.907253,32.806853,1013.2
2026-05-10 14:37:15,953,0.0,55.4,39.906254,32.805854,2.20,2.12,-10.29,39.907254,32.806854,1013.2
2026-05-10 14:37:15,954,0.0,55.1,39.906255,32.805855,-0.78,0.24,-9.16,39.907255,32.806855,1013.2
2026-05-10 14:37:15,955,0.0,59.8,39.906256,32.805856,1.45,0.54,-11.49,39.907256,32.806856,1013.2
2026-05-10 14:37:15,956,0.0,62.7,39.906257,32.805857,-1.65,-0.91,-10.13,39.907257,32.806857,1013.2
2026-05-10 14:37:15,957,0.0,60.7,39.906258,32.805858,-1.25,-3.89,-10.52,39.907258,32.806858,1013.2
2026-05-10 14:37:16,958,0.0,58.8,39.906259,32.805859,1.96,1.79,-11.50,39.907259,32.806859,1013.2
2026-05-10 14:37:16,959,0.0,63.1,39.906260,32.805860,1.68,1.33,-9.59,39.907260,32.806860,1013.2
2026-05-10 14:37:16,960,0.0,61.1,39.906261,32.805861,5.11,-1.78,-10.67,39.907261,32.806861,1013.2
2026-05-10 14:37:16,961,0.0,61.3,39.906262,32.805862,3.13,2.87,-9.81,39.907262,32.806862,1013.2
2026-05-10 14:37:16,962,0.0,62.7,39.906263,32.805863,4.95,1.99,-8.99,39.907263,32.806863,1013.2
2026-05-10 14:37:16,963,0.0,65.5,39.906264,32.805864,3.11,2.72,-7.03,39.907264,32.806864,1013.2
2026-05-10 14:37:16,964,0.0,60.6,39.906265,32.805865,-0.63,-3.32,-10.67,39.907265,32.806865,1013.2
2026-05-10 14:37:16,965,0.0,63.2,39.906266,32.805866,2.12,1.99,-8.38,39.907266,32.806866,1013.2
2026-05-10 14:37:16,966,0.0,62.2,39.906267,32.805867,-0.18,-1.55,-12.16,39.907267,32.806867,1013.2
2026-05-10 14:37:17,967,0.0,60.0,39.906268,32.805868,-0.75,1.09,-9.65,39.907268,32.806868,1013.2
2026-05-10 14:37:17,968,0.0,61.4,39.906269,32.805869,2.07,3.33,-9.89,39.907269,32.806869,1013.2
2026-05-10 14:37:17,969,0.0,63.0,39.906270,32.805870,5.31,1.39,-8.44,39.907270,32.806870,1013.2
2026-05-10 14:37:17,970,0.0,61.7,39.906271,32.805871,-1.03,-0.43,-12.89,39.907271,32.806871,1013.2
2026-05-10 14:37:17,971,0.0,63.5,39.906272,32.805872,4.72,-0.33,-10.16,39.907272,32.806872,1013.2
2026-05-10 14:37:17,972,0.0,66.2,39.906273,32.805873,-0.38,0.20,-10.95,39.907273,32.806873,1013.2
2026-05-10 14:37:17,973,0.0,60.3,39.906274,32.805874,-1.57,1.77,-9.73,39.907274,32.806874,1013.2
2026-05-10 14:37:17,974,0.0,71.2,39.906275,32.805875,-2.61,1.38,-9.88,39.907275,32.806875,1013.2
2026-05-10 14:37:17,975,0.0,66.5,39.906276,32.805876,0.96,-4.11,-10.29,39.907276,32.806876,1013.2
2026-05-10 14:37:18,976,0.0,66.0,39.906277,32.805877,-1.98,1.32,-7.92,39.907277,32.806877,1013.2
2026-05-10 14:37:18,977,0.0,68.6,39.906278,32.805878,1.89,0.53,-10.58,39.907278,32.806878,1013.2
2026-05-10 14:37:18,978,0.0,66.2,39.906279,32.805879,3.61,6.04,-8.75,39.907279,32.806879,1013.2
2026-05-10 14:37:18,979,0.0,67.1,39.906280,32.805880,-2.61,1.46,-8.24,39.907280,32.806880,1013.2
2026-05-10 14:37:18,980,0.0,64.9,39.906281,32.805881,1.06,2.52,-8.40,39.907281,32.806881,1013.2
2026-05-10 14:37:18,981,0.0,68.9,39.906282,32.805882,1.06,-0.75,-9.04,39.907282,32.806882,1013.2
2026-05-10 14:37:18,982,0.0,64.8,39.906283,32.805883,-2.89,-1.25,-10.04,39.907283,32.806883,1013.2
2026-05-10 14:37:18,983,0.0,66.2,39.906284,32.805884,2.72,-1.99,-10.00,39.907284,32.806884,1013.2
2026-05-10 14:37:18,984,0.0,66.7,39.906285,32.805885,-0.83,0.52,-10.93,39.907285,32.806885,1013.2
2026-05-10 14:37:19,985,0.0,68.6,39.906286,32.805886,1.71,-0.96,-8.58,39.907286,32.806886,1013.2
2026-05-10 14:37:19,986,0.0,70.4,39.906287,32.805887,-1.93,-1.58,-9.28,39.907287,32.806887,1013.2
2026-05-10 14:37:19,987,0.0,68.0,39.906288,32.805888,2.00,1.25,-10.44,39.907288,32.806888,1013.2
2026-05-10 14:37:19,988,0.0,71.8,39.906289,32.805889,-3.31,-4.83,-9.53,39.907289,32.806889,1013.2
2026-05-10 14:37:19,989,0.0,67.3,39.906290,32.805890,-0.06,1.75,-10.57,39.907290,32.806890,1013.2
2026-05-10 14:37:19,990,0.0,71.7,39.906291,32.805891,1.33,-2.05,-10.37,39.907291,32.806891,1013.2
2026-05-10 14:37:19,991,0.0,68.1,39.906292,32.805892,0.93,1.40,-7.65,39.907292,32.806892,1013.2
2026-05-10 14:37:19,992,0.0,72.3,39.906293,32.805893,1.18,1.33,-9.57,39.907293,32.806893,1013.2
2026-05-10 14:37:20,993,0.0,69.6,39.906294,32.805894,1.19,0.18,-9.91,39.907294,32.806894,1013.2
2026-05-10 14:37:20,994,0.0,71.9,39.906295,32.805895,-1.33,0.96,-9.21,39.907295,32.806895,1013.2
2026-05-10 14:37:20,995,0.0,73.7,39.906296,32.805896,0.15,-1.90,-12.10,39.907296,32.806896,1013.2
2026-05-10 14:37:20,996,0.0,67.0,39.906297,32.805897,-2.45,-2.00,-9.31,39.907297,32.806897,1013.2
2026-05-10 14:37:20,997,0.0,69.8,39.906298,32.805898,3.75,1.50,-9.27,39.907298,32.806898,1013.2
2026-05-10 14:37:20,998,0.0,69.9,39.906299,32.805899,-3.09,0.76,-10.99,39.907299,32.806899,1013.2
2026-05-10 14:37:20,999,0.0,73.6,39.906300,32.805900,0.14,2.95,-7.92,39.907300,32.806900,1013.2
2026-05-10 14:37:20,1000,0.0,74.5,39.906301,32.805901,1.12,-2.55,-10.83,39.907301,32.806901,1013.2
2026-05-10 14:37:20,1001,0.0,72.2,39.906302,32.805902,-0.36,2.17,-10.17,39.907302,32.806902,1013.2
2026-05-10 14:37:21,1002,0.0,72.6,39.906303,32.805903,5.55,-2.54,-10.29,39.907303,32.806903,1013.2
2026-05-10 14:37:21,1003,0.0,76.5,39.906304,32.805904,2.39,1.68,-10.44,39.907304,32.806904,1013.2
2026-05-10 14:37:21,1004,0.0,72.3,39.906305,32.805905,-1.84,3.41,-10.24,39.907305,32.806905,1013.2
2026-05-10 14:37:21,1005,0.0,75.0,39.906306,32.805906,-1.08,2.47,-10.10,39.907306,32.806906,1013.2
2026-05-10 14:37:21,1006,0.0,71.2,39.906307,32.805907,-5.21,1.62,-7.71,39.907307,32.806907,1013.2
2026-05-10 14:37:21,1007,0.0,74.6,39.906308,32.805908,-0.56,-0.81,-10.68,39.907308,32.806908,1013.2
2026-05-10 14:37:21,1008,0.0,69.6,39.906309,32.805909,-5.48,-1.22,-9.71,39.907309,32.806909,1013.2
2026-05-10 14:37:21,1009,0.0,73.0,39.906310,32.805910,-2.19,-5.03,-9.99,39.907310,32.806910,1013.2
2026-05-10 14:37:21,1010,0.0,72.9,39.906311,32.805911,0.62,2.21,-8.55,39.907311,32.806911,1013.2
2026-05-10 14:37:22,1011,0.0,76.1,39.906312,32.805912,-6.04,-3.72,-11.89,39.907312,32.806912,1013.2
2026-05-10 14:37:22,1012,0.0,71.6,39.906313,32.805913,-0.51,-1.16,-8.69,39.907313,32.806913,1013.2
2026-05-10 14:37:22,1013,0.0,75.7,39.906314,32.805914,4.54,4.76,-9.28,39.907314,32.806914,1013.2
2026-05-10 14:37:22,1014,0.0,76.8,39.906315,32.805915,-0.78,-2.73,-10.23,39.907315,32.806915,1013.2
2026-05-10 14:37:22,1015,0.0,72.8,39.906316,32.805916,-4.81,-2.78,-7.08,39.907316,32.806916,1013.2
2026-05-10 14:37:22,1016,0.0,78.5,39.906317,32.805917,1.64,0.57,-10.49,39.907317,32.806917,1013.2
2026-05-10 14:37:22,1017,0.0,76.0,39.906318,32.805918,-5.12,0.65,-8.77,39.907318,32.806918,1013.2
2026-05-10 14:37:22,1018,0.0,71.4,39.906319,32.805919,-2.08,1.93,-10.20,39.907319,32.806919,1013.2
2026-05-10 14:37:22,1019,0.0,77.6,39.906320,32.805920,-2.92,2.26,-11.36,39.907320,32.806920,1013.2
2026-05-10 14:37:23,1020,0.0,77.1,39.906321,32.805921,-0.90,1.10,-10.00,39.907321,32.806921,1013.2
2026-05-10 14:37:23,1021,0.0,76.6,39.906322,32.805922,1.33,4.17,-8.63,39.907322,32.806922,1013.2
2026-05-10 14:37:23,1022,0.0,74.6,39.906323,32.805923,4.33,0.19,-10.21,39.907323,32.806923,1013.2
2026-05-10 14:37:23,1023,0.0,74.4,39.906324,32.805924,0.92,2.64,-10.40,39.907324,32.806924,1013.2
2026-05-10 14:37:23,1024,0.0,76.3,39.906325,32.805925,2.90,-0.63,-10.55,39.907325,32.806925,1013.2
2026-05-10 14:37:23,1025,0.0,79.6,39.906326,32.805926,2.72,1.63,-10.05,39.907326,32.806926,1013.2
2026-05-10 14:37:23,1026,0.0,78.6,39.906327,32.805927,-1.51,-1.69,-12.84,39.907327,32.806927,1013.2
2026-05-10 14:37:23,1027,0.0,72.2,39.906328,32.805928,3.77,0.17,-11.18,39.907328,32.806928,1013.2
2026-05-10 14:37:23,1028,0.0,76.7,39.906329,32.805929,3.22,3.90,-11.17,39.907329,32.806929,1013.2
2026-05-10 14:37:24,1029,0.0,78.3,39.906330,32.805930,-0.75,-0.79,-6.25,39.907330,32.806930,1013.2
2026-05-10 14:37:24,1030,0.0,75.6,39.906331,32.805931,3.49,-2.69,-10.91,39.907331,32.806931,1013.2
2026-05-10 14:37:24,1031,0.0,76.9,39.906332,32.805932,5.58,4.28,-11.14,39.907332,32.806932,1013.2
2026-05-10 14:37:24,1032,0.0,76.4,39.906333,32.805933,1.48,-0.54,-10.09,39.907333,32.806933,1013.2
2026-05-10 14:37:24,1033,0.0,77.0,39.906334,32.805934,-3.42,-2.56,-9.87,39.907334,32.806934,1013.2
2026-05-10 14:37:24,1034,0.0,78.8,39.906335,32.805935,0.13,0.85,-7.72,39.907335,32.806935,1013.2
2026-05-10 14:37:24,1035,0.0,76.6,39.906336,32.805936,-0.18,-1.05,-10.25,39.907336,32.806936,1013.2
2026-05-10 14:37:25,1036,0.0,79.9,39.906337,32.805937,1.19,-3.56,-12.06,39.907337,32.806937,1013.2
2026-05-10 14:37:25,1037,0.0,78.6,39.906338,32.805938,2.46,-0.07,-9.58,39.907338,32.806938,1013.2
2026-05-10 14:37:25,1038,0.0,74.4,39.906339,32.805939,1.03,-1.57,-9.01,39.907339,32.806939,1013.2
2026-05-10 14:37:25,1039,0.0,76.0,39.906340,32.805940,3.44,2.58,-11.04,39.907340,32.806940,1013.2
2026-05-10 14:37:25,1040,0.0,79.5,39.906341,32.805941,-3.39,-1.49,-7.63,39.907341,32.806941,1013.2
2026-05-10 14:37:25,1041,0.0,73.8,39.906342,32.805942,-0.72,0.64,-9.94,39.907342,32.806942,1013.2
2026-05-10 14:37:25,1042,0.0,79.1,39.906343,32.805943,2.88,-1.52,-7.83,39.907343,32.806943,1013.2
2026-05-10 14:37:25,1043,0.0,76.4,39.906344,32.805944,1.85,0.84,-10.58,39.907344,32.806944,1013.2
2026-05-10 14:37:25,1044,0.0,79.0,39.906345,32.805945,-2.86,6.17,-9.39,39.907345,32.806945,1013.2
2026-05-10 14:37:26,1045,0.0,77.7,39.906346,32.805946,-1.47,1.33,-12.49,39.907346,32.806946,1013.2
2026-05-10 14:37:26,1046,0.0,76.9,39.906347,32.805947,0.97,0.22,-9.37,39.907347,32.806947,1013.2
2026-05-10 14:37:26,1047,0.0,79.8,39.906348,32.805948,-1.05,-0.47,-10.12,39.907348,32.806948,1013.2
2026-05-10 14:37:26,1048,0.0,79.7,39.906349,32.805949,-0.95,-4.43,-8.86,39.907349,32.806949,1013.2
2026-05-10 14:37:26,1049,0.0,78.5,39.906350,32.805950,-1.35,-0.88,-9.91,39.907350,32.806950,1013.2
2026-05-10 14:37:26,1050,0.0,76.0,39.906351,32.805951,-6.61,3.38,-10.57,39.907351,32.806951,1013.2
2026-05-10 14:37:26,1051,0.0,74.9,39.906352,32.805952,2.49,6.64,-9.65,39.907352,32.806952,1013.2
2026-05-10 14:37:26,1052,0.0,78.7,39.906353,32.805953,0.45,5.29,-9.42,39.907353,32.806953,1013.2
2026-05-10 14:37:26,1053,0.0,77.1,39.906354,32.805954,-0.07,2.42,-10.30,39.907354,32.806954,1013.2
2026-05-10 14:37:27,1054,0.0,78.6,39.906355,32.805955,-5.25,-2.79,-11.62,39.907355,32.806955,1013.2
2026-05-10 14:37:27,1055,0.0,77.6,39.906356,32.805956,0.74,-1.84,-9.16,39.907356,32.806956,1013.2
2026-05-10 14:37:27,1056,0.0,80.6,39.906357,32.805957,5.95,0.47,-10.29,39.907357,32.806957,1013.2
2026-05-10 14:37:27,1057,0.0,75.5,39.906358,32.805958,-5.19,0.94,-11.52,39.907358,32.806958,1013.2
2026-05-10 14:37:27,1058,0.0,75.4,39.906359,32.805959,1.85,1.82,-12.59,39.907359,32.806959,1013.2
2026-05-10 14:37:27,1059,0.0,79.4,39.906360,32.805960,-2.26,-0.60,-9.62,39.907360,32.806960,1013.2
2026-05-10 14:37:27,1060,0.0,78.2,39.906361,32.805961,0.41,-2.37,-8.09,39.907361,32.806961,1013.2
2026-05-10 14:37:27,1061,0.0,81.2,39.906362,32.805962,1.48,-3.28,-11.89,39.907362,32.806962,1013.2
2026-05-10 14:37:27,1062,0.0,76.6,39.906363,32.805963,2.33,3.13,-10.23,39.907363,32.806963,1013.2
2026-05-10 14:37:28,1063,0.0,80.5,39.906364,32.805964,0.90,0.63,-10.89,39.907364,32.806964,1013.2
2026-05-10 14:37:28,1064,0.0,78.5,39.906365,32.805965,-1.52,1.33,-10.43,39.907365,32.806965,1013.2
2026-05-10 14:37:28,1065,0.0,82.3,39.906366,32.805966,3.60,4.95,-8.56,39.907366,32.806966,1013.2
2026-05-10 14:37:28,1066,0.0,80.4,39.906367,32.805967,0.29,-0.55,-10.28,39.907367,32.806967,1013.2
2026-05-10 14:37:28,1067,0.0,77.8,39.906368,32.805968,-2.34,-0.65,-8.02,39.907368,32.806968,1013.2
2026-05-10 14:37:28,1068,0.0,79.8,39.906369,32.805969,1.24,0.83,-9.16,39.907369,32.806969,1013.2
2026-05-10 14:37:28,1069,0.0,77.2,39.906370,32.805970,0.23,0.45,-9.04,39.907370,32.806970,1013.2
2026-05-10 14:37:28,1070,0.0,78.3,39.906371,32.805971,-1.48,2.19,-8.82,39.907371,32.806971,1013.2
2026-05-10 14:37:29,1071,0.0,79.2,39.906372,32.805972,4.29,3.06,-7.80,39.907372,32.806972,1013.2
2026-05-10 14:37:29,1072,0.0,78.4,39.906373,32.805973,3.03,1.66,-9.26,39.907373,32.806973,1013.2
2026-05-10 14:37:29,1073,0.0,80.5,39.906374,32.805974,-2.28,2.95,-8.03,39.907374,32.806974,1013.2
2026-05-10 14:37:29,1074,0.0,75.1,39.906375,32.805975,0.90,1.64,-9.07,39.907375,32.806975,1013.2
2026-05-10 14:37:29,1075,0.0,79.5,39.906376,32.805976,4.43,0.52,-9.25,39.907376,32.806976,1013.2
2026-05-10 14:37:29,1076,0.0,79.4,39.906377,32.805977,0.10,-5.64,-11.70,39.907377,32.806977,1013.2
2026-05-10 14:37:29,1077,0.0,75.0,39.906378,32.805978,2.30,1.31,-9.89,39.907378,32.806978,1013.2
2026-05-10 14:37:29,1078,0.0,77.2,39.906379,32.805979,7.24,1.51,-10.32,39.907379,32.806979,1013.2
2026-05-10 14:37:29,1079,0.0,77.7,39.906380,32.805980,-0.20,-1.64,-9.77,39.907380,32.806980,1013.2
2026-05-10 14:37:30,1080,0.0,75.3,39.906381,32.805981,3.24,0.68,-10.20,39.907381,32.806981,1013.2
2026-05-10 14:37:30,1081,0.0,76.6,39.906382,32.805982,2.52,-3.12,-10.77,39.907382,32.806982,1013.2
2026-05-10 14:37:30,1082,0.0,78.6,39.906383,32.805983,-1.98,-1.24,-9.07,39.907383,32.806983,1013.2
2026-05-10 14:37:30,1083,0.0,77.3,39.906384,32.805984,3.85,-1.01,-10.12,39.907384,32.806984,1013.2
2026-05-10 14:37:30,1084,0.0,77.0,39.906385,32.805985,-1.86,-2.39,-10.57,39.907385,32.806985,1013.2
2026-05-10 14:37:30,1085,0.0,79.4,39.906386,32.805986,-1.42,-2.03,-8.85,39.907386,32.806986,1013.2
2026-05-10 14:37:30,1086,0.0,81.9,39.906387,32.805987,-2.16,0.96,-10.26,39.907387,32.806987,1013.2
2026-05-10 14:37:30,1087,0.0,72.5,39.906388,32.805988,3.91,1.32,-8.90,39.907388,32.806988,1013.2
2026-05-10 14:37:30,1088,0.0,77.4,39.906389,32.805989,-4.53,0.87,-10.63,39.907389,32.806989,1013.2
2026-05-10 14:37:31,1089,0.0,80.6,39.906390,32.805990,-2.34,2.88,-8.98,39.907390,32.806990,1013.2
2026-05-10 14:37:31,1090,0.0,75.4,39.906391,32.805991,-1.38,2.54,-9.37,39.907391,32.806991,1013.2
2026-05-10 14:37:31,1091,0.0,77.0,39.906392,32.805992,0.41,1.39,-9.51,39.907392,32.806992,1013.2
2026-05-10 14:37:31,1092,0.0,77.5,39.906393,32.805993,-1.69,4.37,-10.48,39.907393,32.806993,1013.2
2026-05-10 14:37:31,1093,0.0,76.2,39.906394,32.805994,4.25,-0.05,-8.53,39.907394,32.806994,1013.2
2026-05-10 14:37:31,1094,0.0,75.9,39.906395,32.805995,0.94,-0.91,-9.74,39.907395,32.806995,1013.2
2026-05-10 14:37:31,1095,0.0,75.3,39.906396,32.805996,-4.70,-1.20,-9.29,39.907396,32.806996,1013.2
2026-05-10 14:37:31,1096,0.0,75.7,39.906397,32.805997,0.86,1.64,-10.64,39.907397,32.806997,1013.2
2026-05-10 14:37:31,1097,0.0,76.1,39.906398,32.805998,1.25,1.51,-12.91,39.907398,32.806998,1013.2
2026-05-10 14:37:32,1098,0.0,74.8,39.906399,32.805999,-0.39,-1.18,-8.23,39.907399,32.806999,1013.2
2026-05-10 14:37:32,1099,0.0,80.2,39.906400,32.806000,1.81,-0.51,-9.78,39.907400,32.807000,1013.2
2026-05-10 14:37:32,1100,0.0,71.9,39.906401,32.806001,1.09,-1.82,-9.47,39.907401,32.807001,1013.2
2026-05-10 14:37:32,1101,0.0,77.1,39.906402,32.806002,0.00,1.59,-9.94,39.907402,32.807002,1013.2
2026-05-10 14:37:32,1102,0.0,69.9,39.906403,32.806003,-2.07,2.08,-9.09,39.907403,32.807003,1013.2
2026-05-10 14:37:32,1103,0.0,75.3,39.906404,32.806004,-3.82,-0.19,-11.14,39.907404,32.807004,1013.2
2026-05-10 14:37:32,1104,0.0,71.8,39.906405,32.806005,0.44,-0.55,-9.11,39.907405,32.807005,1013.2
2026-05-10 14:37:32,1105,0.0,74.2,39.906406,32.806006,-1.66,3.59,-9.49,39.907406,32.807006,1013.2
2026-05-10 14:37:33,1106,0.0,71.8,39.906407,32.806007,-1.86,-0.91,-9.72,39.907407,32.807007,1013.2
2026-05-10 14:37:33,1107,0.0,73.5,39.906408,32.806008,4.31,-1.04,-8.50,39.907408,32.807008,1013.2
2026-05-10 14:37:33,1108,0.0,73.9,39.906409,32.806009,2.01,1.37,-8.57,39.907409,32.807009,1013.2
2026-05-10 14:37:33,1109,0.0,72.5,39.906410,32.806010,-2.95,2.36,-8.78,39.907410,32.807010,1013.2
2026-05-10 14:37:33,1110,0.0,70.2,39.906411,32.806011,4.44,-2.46,-9.31,39.907411,32.807011,1013.2
2026-05-10 14:37:33,1111,0.0,74.8,39.906412,32.806012,-2.03,1.00,-8.23,39.907412,32.807012,1013.2
2026-05-10 14:37:33,1112,0.0,73.1,39.906413,32.806013,-0.15,5.88,-9.27,39.907413,32.807013,1013.2
2026-05-10 14:37:33,1113,0.0,71.4,39.906414,32.806014,1.76,-0.92,-9.82,39.907414,32.807014,1013.2
2026-05-10 14:37:34,1114,0.0,74.1,39.906415,32.806015,-2.46,-1.61,-9.37,39.907415,32.807015,1013.2
2026-05-10 14:37:34,1115,0.0,73.0,39.906416,32.806016,3.63,-0.52,-9.97,39.907416,32.807016,1013.2
2026-05-10 14:37:34,1116,0.0,71.1,39.906417,32.806017,0.02,3.32,-8.46,39.907417,32.807017,1013.2
2026-05-10 14:37:34,1117,0.0,70.8,39.906418,32.806018,-1.51,-4.42,-10.16,39.907418,32.807018,1013.2
2026-05-10 14:37:34,1118,0.0,72.0,39.906419,32.806019,1.37,3.14,-11.05,39.907419,32.807019,1013.2
2026-05-10 14:37:34,1119,0.0,70.2,39.906420,32.806020,-5.07,-2.13,-10.31,39.907420,32.807020,1013.2
2026-05-10 14:37:34,1120,0.0,64.2,39.906421,32.806021,-0.25,4.01,-10.26,39.907421,32.807021,1013.2
2026-05-10 14:37:34,1121,0.0,71.8,39.906422,32.806022,1.87,-0.58,-9.42,39.907422,32.807022,1013.2
2026-05-10 14:37:34,1122,0.0,72.2,39.906423,32.806023,-7.51,-0.27,-7.74,39.907423,32.807023,1013.2
2026-05-10 14:37:35,1123,0.0,69.5,39.906424,32.806024,-4.21,-3.70,-7.76,39.907424,32.807024,1013.2
2026-05-10 14:37:35,1124,0.0,68.6,39.906425,32.806025,1.76,-0.34,-10.81,39.907425,32.807025,1013.2
2026-05-10 14:37:35,1125,0.0,69.1,39.906426,32.806026,-0.98,1.51,-10.99,39.907426,32.807026,1013.2
2026-05-10 14:37:35,1126,0.0,69.4,39.906427,32.806027,-3.38,-0.63,-9.37,39.907427,32.807027,1013.2
2026-05-10 14:37:35,1127,0.0,67.8,39.906428,32.806028,1.89,-0.46,-10.23,39.907428,32.807028,1013.2
2026-05-10 14:37:35,1128,0.0,64.7,39.906429,32.806029,3.91,3.18,-7.42,39.907429,32.807029,1013.2
2026-05-10 14:37:35,1129,0.0,67.8,39.906430,32.806030,1.76,-2.46,-10.35,39.907430,32.807030,1013.2
2026-05-10 14:37:35,1130,0.0,69.1,39.906431,32.806031,-1.01,-1.21,-10.92,39.907431,32.807031,1013.2
2026-05-10 14:37:36,1131,0.0,66.0,39.906432,32.806032,0.78,2.03,-11.26,39.907432,32.807032,1013.2
2026-05-10 14:37:36,1132,0.0,67.4,39.906433,32.806033,0.92,3.48,-10.23,39.907433,32.807033,1013.2
2026-05-10 14:37:36,1133,0.0,69.3,39.906434,32.806034,-3.45,1.73,-11.17,39.907434,32.807034,1013.2
2026-05-10 14:37:36,1134,0.0,68.6,39.906435,32.806035,-0.46,-1.41,-7.90,39.907435,32.807035,1013.2
2026-05-10 14:37:36,1135,0.0,66.0,39.906436,32.806036,4.38,0.68,-10.73,39.907436,32.807036,1013.2
2026-05-10 14:37:36,1136,0.0,67.6,39.906437,32.806037,-5.09,1.57,-9.71,39.907437,32.807037,1013.2
2026-05-10 14:37:36,1137,0.0,68.2,39.906438,32.806038,-0.36,-4.26,-10.99,39.907438,32.807038,1013.2
2026-05-10 14:37:36,1138,0.0,63.2,39.906439,32.806039,-3.72,0.74,-11.65,39.907439,32.807039,1013.2
2026-05-10 14:37:36,1139,0.0,62.3,39.906440,32.806040,-2.55,0.01,-9.03,39.907440,32.807040,1013.2
2026-05-10 14:37:37,1140,0.0,67.1,39.906441,32.806041,-3.73,-2.04,-8.69,39.907441,32.807041,1013.2
2026-05-10 14:37:37,1141,0.0,65.4,39.906442,32.806042,-2.60,0.12,-9.01,39.907442,32.807042,1013.2
2026-05-10 14:37:37,1142,0.0,67.5,39.906443,32.806043,0.16,-0.36,-9.58,39.907443,32.807043,1013.2
2026-05-10 14:37:37,1143,0.0,65.6,39.906444,32.806044,-1.03,-4.05,-8.75,39.907444,32.807044,1013.2
2026-05-10 14:37:37,1144,0.0,60.1,39.906445,32.806045,0.13,-1.93,-11.03,39.907445,32.807045,1013.2
2026-05-10 14:37:37,1145,0.0,62.2,39.906446,32.806046,-0.29,-2.85,-10.70,39.907446,32.807046,1013.2
2026-05-10 14:37:37,1146,0.0,58.1,39.906447,32.806047,-0.49,-3.46,-8.17,39.907447,32.807047,1013.2
2026-05-10 14:37:37,1147,0.0,58.5,39.906448,32.806048,0.09,2.38,-11.49,39.907448,32.807048,1013.2
2026-05-10 14:37:37,1148,0.0,62.1,39.906449,32.806049,-0.08,2.40,-10.69,39.907449,32.807049,1013.2
2026-05-10 14:37:38,1149,0.0,56.9,39.906450,32.806050,-2.78,3.21,-9.33,39.907450,32.807050,1013.2
